# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
6,20,14,35,44,5.000000,-1,0
7,20,14,35,44,6.000000,-1,0
7,20,14,35,44,1.000000,-1,0
1,20,14,35,44,6.000000,-1,0
1,20,14,35,44,1.000000,-1,0
2,20,14,35,44,5.000000,-1,0
3,20,14,35,44,6.000000,-1,0
3,20,14,35,44,1.000000,-1,0
4,20,14,35,44,5.000000,-1,0
5,20,14,35,44,1.000000,-1,0
5,1,35,12,45,6.000000,-1,0
3,1,35,12,45,6.000000,-1,0
1,1,35,12,45,6.000000,-1,0
7,1,35,12,45,6.000000,-1,0
6,1,35,12,45,6.000000,-1,0
4,1,35,12,45,6.000000,-1,0
2,1,35,12,45,5.000000,-1,0
3,5,35,12,45,8.000000,-1,0
7,5,35,12,45,8.000000,-1,0
4,5,35,12,45,8.000000,-1,0
0,5,35,12,45,9.000000,-1,0
5,5,35,12,45,8.000000,-1,0
1,5,35,12,45,8.000000,-1,0
6,5,35,12,45,8.000000,-1,0
2,5,35,12,45,3.000000,-1,0
5,13,35,13,46,9.000000,-1,1
3,13,35,13,46,10.000000,-1,1
1,13,35,13,46,10.000000,-1,1
7,13,35,13,46,9.000000,-1,1
6,13,35,13,46,1.000000,-1,1
4,13,35,13,46,9.000000,-1,1
2,13,35,13,46,9.000000,-1,1
0,13,35,13,46,3.000000,-1,1
6,22,35,13,46,7.000000,-1,1
4,22,35,13,46,8.000000,-1,1
3,22,35,13,46,7.000000,-1,1
1,22,35,13,46,7.000000,-1,1
7,22,35,13,46,5.000000,-1,1
0,22,35,13,46,8.000000,-1,1
0,22,35,13,46,8.000000,-1,1
