# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
6,9,22,31,42,9.000000,-1,3
4,9,22,31,42,10.000000,-1,3
2,9,22,31,42,8.000000,-1,3
2,9,22,31,42,1.000000,-1,3
3,9,22,31,42,9.000000,-1,3
4,9,22,31,42,5.000000,-1,3
1,10,23,25,44,6.000000,-1,2
7,10,23,25,44,6.000000,-1,2
5,10,23,25,44,6.000000,-1,2
3,10,23,25,44,6.000000,-1,2
2,10,23,25,44,6.000000,-1,2
0,10,23,25,44,6.000000,-1,2
6,10,23,25,44,5.000000,-1,2
1,20,23,25,44,4.000000,-1,2
0,20,23,25,44,5.000000,-1,2
6,20,23,25,44,6.000000,-1,2
4,20,23,25,44,6.000000,-1,2
2,20,23,25,44,5.000000,-1,2
1,20,23,25,44,1.000000,-1,2
3,20,23,25,44,1.000000,-1,2
3,20,23,25,44,4.000000,-1,2
4,20,23,25,44,1.000000,-1,2
5,20,23,25,44,5.000000,-1,2
5,1,25,23,45,6.000000,-1,1
3,1,25,23,45,6.000000,-1,1
1,1,25,23,45,6.000000,-1,1
7,1,25,23,45,6.000000,-1,1
5,1,25,23,45,6.000000,-1,1
7,1,25,23,45,6.000000,-1,1
1,1,25,23,45,5.000000,-1,1
2,5,25,23,45,9.000000,-1,1
6,5,25,23,45,9.000000,-1,1
2,5,25,23,45,9.000000,-1,1
6,5,25,23,45,9.000000,-1,1
2,5,25,23,45,9.000000,-1,1
7,5,25,23,45,9.000000,-1,1
3,5,25,23,45,9.000000,-1,1
0,5,25,23,45,3.000000,-1,1
5,12,25,23,45,8.000000,-1,1
3,12,25,23,45,8.000000,-1,1
1,12,25,23,45,8.000000,-1,1
7,12,25,23,45,8.000000,-1,1
5,12,25,23,45,8.000000,-1,1
6,12,25,23,45,8.000000,-1,1
7,12,25,23,45,1.000000,-1,1
0,12,25,23,45,4.000000,-1,1
4,23,25,23,45,1.000000,-1,1
2,23,25,23,45,1.000000,-1,1
0,23,25,23,45,2.000000,-1,1
6,23,25,23,45,4.000000,-1,1
0,23,25,23,45,7.000000,-1,1
0,23,25,23,45,1.000000,-1,1
0,23,25,23,45,1.000000,-1,1
1,23,25,23,45,2.000000,-1,1
2,23,25,23,45,1.000000,-1,1
3,23,25,23,45,7.000000,-1,1
1,7,23,31,46,2.000000,-1,3
7,7,23,31,46,2.000000,-1,3
5,7,23,31,46,2.000000,-1,3
3,7,23,31,46,2.000000,-1,3
2,7,23,31,46,1.000000,-1,3
1,15,16,28,48,8.000000,-1,2
7,15,16,28,48,8.000000,-1,2
5,15,16,28,48,8.000000,-1,2
3,15,16,28,48,8.000000,-1,2
2,15,16,28,48,8.000000,-1,2
0,15,16,28,48,8.000000,-1,2
6,15,16,28,48,8.000000,-1,2
4,15,16,28,48,2.000000,-1,2
1,18,16,28,48,11.000000,-1,2
7,18,16,28,48,11.000000,-1,2
5,18,16,28,48,11.000000,-1,2
3,18,16,28,48,11.000000,-1,2
1,18,16,28,48,6.000000,-1,2
0,18,16,28,48,11.000000,-1,2
6,18,16,28,48,11.000000,-1,2
4,18,16,28,48,9.000000,-1,2
2,22,16,28,48,8.000000,-1,2
0,22,16,28,48,6.000000,-1,2
6,22,16,28,48,6.000000,-1,2
